original_order,id,title,multiauthored,authors,repeat_author
4364,15791586,"Fables, Vol. 18: Cubs in Toyland",1,Gene Ha,0
4365,16002136,"Hawkeye, Volume 1: My Life as a Weapon",1,Matt Fraction,1
4365,16002136,"Hawkeye, Volume 1: My Life as a Weapon",1,David Aja,0
4365,16002136,"Hawkeye, Volume 1: My Life as a Weapon",1,Javier Pulido,0
4366,13429614,Calling Dr. Laura,0,Nicole J. Georges,0
4367,10871925,Kick-Ass 2,1,Mark Millar,0
4367,10871925,Kick-Ass 2,1,John Romita Jr.,0
4367,10871925,Kick-Ass 2,1,Tom Palmer,0
4368,15780174,"Wonder Woman, Volume 2: Guts",1,Brian Azzarello,1
4368,15780174,"Wonder Woman, Volume 2: Guts",1,Cliff Chiang,1
4368,15780174,"Wonder Woman, Volume 2: Guts",1,Tony Akins,0
4369,17586834,The Titan's Curse: The Graphic Novel,1,Robert Venditti,1
4369,17586834,The Titan's Curse: The Graphic Novel,1,Rick Riordan,1
4369,17586834,The Titan's Curse: The Graphic Novel,1,Attila Futaki,0
4370,15791600,"American Vampire, Vol. 5",1,Scott Snyder,1
4370,15791600,"American Vampire, Vol. 5",1,Rafael Albuquerque,1
4370,15791600,"American Vampire, Vol. 5",1,Dustin Nguyen,0
4371,17261194,Boxers & Saints,1,Gene Luen Yang,1
4371,17261194,Boxers & Saints,1,Lark Pien,0
4372,15984353,"Captain Marvel, Vol. 1: In Pursuit of Flight",1,Kelly Sue DeConnick,1
4372,15984353,"Captain Marvel, Vol. 1: In Pursuit of Flight",1,Emma Ríos,1
4372,15984353,"Captain Marvel, Vol. 1: In Pursuit of Flight",1,Dexter Soy,0
4373,15791566,"Chew, Vol. 6: Space Cakes",1,John Layman,1
4373,15791566,"Chew, Vol. 6: Space Cakes",1,Rob Guillory,1
4374,17137619,"Sweet Tooth, Vol. 6: Wild Game",0,Jeff Lemire,1
4375,15842705,Raven Girl,0,Audrey Niffenegger,0
4376,11476163,Blue Bloods: The Graphic Novel,1,Robert Venditti,1
4376,11476163,Blue Bloods: The Graphic Novel,1,Melissa de la Cruz,1
4376,11476163,Blue Bloods: The Graphic Novel,1,Alina Urusov,0
4377,17346698,March: Book One,1,John Lewis,1
4377,17346698,March: Book One,1,Andrew Aydin,1
4377,17346698,March: Book One,1,Nate Powell,1
4378,16075147,The Fall of Arthur,1,J.R.R. Tolkien,0
4378,16075147,The Fall of Arthur,1,Christopher Tolkien,0
4379,18003300,Love & Misadventure,0,Lang Leav,1
4380,17707772,Dog Songs: Poems,0,Mary Oliver,1
4381,15798111,Aimless Love: New and Selected Poems,0,Billy Collins,1
4382,17333426,"Egghead; or, You Can't Survive on Ideas Alone",0,Bo Burnham,0
4383,17159513,I Will Never Be Beautiful Enough to Make Us Beautiful Together,0,Mira González,0
4384,16099190,"Love, Dishonor, Marry, Die, Cherish, Perish",0,David Rakoff,0
4385,17729031,The Anatomy of Being,0,Shinji Moon,0
4386,18369456,Survival Songs,0,Meggie C. Royer,0
4387,15824233,The World Will Follow Joy: Turning Madness into Flowers,0,Alice Walker,1
4388,17194983,Bough Down,0,Karen Green,0
4389,15797355,Red Doc>,0,Anne Carson,0
4390,15792899,Incarnadine: Poems,0,Mary Szybist,0
4391,17072298,Black Aperture: Poems,0,Matt Rasmussen,0
4392,17575197,Unexplained Fevers,0,Jeannine Hall Gailey,1
4393,17448302,Songbook for Haunted Boys and Girls,0,Wayne McNeill,0
4394,16059376,Metaphysical Dog,0,Frank Bidart,0
4395,18159867,Hysteria,0,Stephanie M. Wytovich,0
4396,18585282,Salt,0,Nayyirah Waheed,1
4397,17265206,The Boss,0,Victoria Chang,0
4401,12558285,Splintered,0,A.G. Howard,0
4403,12291438,The Madman's Daughter,0,Megan Shepherd,0
4404,10859509,Altered,0,Jennifer Rush,0
4405,11044367,Taken,0,Erin Bowman,0
4408,16158600,The Other Typist,0,Suzanne Rindell,0
4410,17166702,True Love Story,0,Willow Aster,0
4411,15818343,The Promise of Stardust,0,Priscille Sibley,0
4412,16127238,Letters from Skye,0,Jessica Brockmole,0
4413,18090508,Bully,1,Penelope Douglas,1
4413,18090508,Bully,1,Abby Craden,0
4415,11988046,Pivot Point,0,Kasie West,1
4417,17978680,Unteachable,0,Leah Raeder,0
4418,15745753,Eleanor & Park,0,Rainbow Rowell,1
4419,16068905,Fangirl,0,Rainbow Rowell,1
4420,13561164,Dare You To,0,Katie McGarry,1
4421,13580951,United We Spy,0,Ally Carter,1
4422,16101126,The Moon and More,0,Sarah Dessen,1
4423,12842115,Just One Day,0,Gayle Forman,1
4424,17237214,Two Boys Kissing,0,David Levithan,1
4425,11178225,Out of the Easy,0,Ruta Sepetys,1
4426,14813667,Ali's Pretty Little Lies,0,Sara Shepard,1
4427,13580928,Perfect Scoundrels,0,Ally Carter,1
4428,15793231,If You Find Me,0,Emily Murdoch,0
4429,15790873,This Is What Happy Looks Like,0,Jennifer E. Smith,1
4430,15283043,The Distance Between Us,0,Kasie West,1
4431,15790833,Game,0,Barry Lyga,1
4432,17262236,Rose Under Fire,0,Elizabeth Wein,1
4433,13065327,Wild Cards,0,Simone Elkeles,1
4434,13477676,"Forgive Me, Leonard Peacock",0,Matthew Quick,0
4435,13522285,The Beginning of Everything,0,Robyn Schneider,0
4436,15826648,Where the Stars Still Shine,0,Trish Doller,1
4437,12578313,Golden,0,Jessi Kirby,0
4438,17383918,Allegiant,0,Veronica Roth,1
4439,18335634,Clockwork Princess,0,Cassandra Clare,1
4440,8709526,The Indigo Spell,0,Richelle Mead,1
4441,13362536,Opal,0,Jennifer L. Armentrout,1
4442,13206760,Scarlet,0,Marissa Meyer,1
4443,17182126,Steelheart,0,Brandon Sanderson,1
4444,16101128,The 5th Wave,0,Rick Yancey,1
4445,16248068,The Elite,0,Kiera Cass,1
4446,17167166,Crown of Midnight,0,Sarah J. Maas,1
4447,13414446,Prodigy,0,Marie Lu,1
4448,13104080,Unravel Me,0,Tahereh Mafi,1
4449,9593913,Requiem,0,Lauren Oliver,1
4450,10576365,The Darkest Minds,0,Alexandra Bracken,1
4451,8811139,Light,0,Michael Grant,0
4452,13253276,Through the Ever Night,0,Veronica Rossi,1
4453,17347389,The Dream Thieves,0,Maggie Stiefvater,1
4454,10874177,Etiquette & Espionage,0,Gail Carriger,1
4455,14061955,Siege and Storm,0,Leigh Bardugo,1
4456,10137823,The Rithmatist,0,Brandon Sanderson,1
4457,15861491,The Fall of Five,0,Pittacus Lore,1
4458,12127810,The House of Hades,0,Rick Riordan,1
4459,17349203,"Fortunately, the Milk",1,Neil Gaiman,1
4459,17349203,"Fortunately, the Milk",1,Skottie Young,0
4460,16074748,Tales from a Not-So-Happy Heartbreaker,0,Rachel Renée Russell,1
4461,17722973,The Enchantress Returns,1,Chris Colfer,1
4461,17722973,The Enchantress Returns,1,Brandon Dorman,1
4462,15944406,Doll Bones,0,Holly Black,1
4463,15703770,The Runaway King,0,Jennifer A. Nielsen,1
4464,15768989,The Sun Trail,0,Erin Hunter,1
4465,11984131,Fyre,0,Angie Sage,1
4466,15937108,Counting by 7s,0,Holly Goldberg Sloan,1
4467,16054808,Escape from Mr. Lemoncello's Library,0,Chris Grabenstein,1
4468,13642663,Navigating Early,0,Clare Vanderpool,0
4469,15801381,Chasing the Prophecy,0,Brandon Mull,1
4470,15756277,Prisoner B-3087,0,Alan Gratz,1
4471,12107927,Trust No One,0,Linda Sue Park,0
4472,17428653,The Screaming Staircase,0,Jonathan Stroud,1
4473,16248113,The School for Good and Evil,1,Soman Chainani,1
4473,16248113,The School for Good and Evil,1,Iacopo Bruno,1
4474,17261183,The Girl Who Soared Over Fairyland and Cut the Moon in Two,1,Catherynne M. Valente,1
4474,17261183,The Girl Who Soared Over Fairyland and Cut the Moon in Two,1,Ana Juan,1
4475,17465470,The Royal Ranger,0,John Flanagan,0
4476,11438693,Loki's Wolves,1,K.L. Armstrong,0
4476,11438693,Loki's Wolves,1,M.A. Marr,0
4476,11438693,Loki's Wolves,1,Vivienne To,0
4477,15766776,Rump: The True Story of Rumpelstiltskin,0,Liesl Shurtliff,0
4478,16101018,The Day the Crayons Quit,1,Drew Daywalt,1
4478,16101018,The Day the Crayons Quit,1,Oliver Jeffers,1
4479,15790852,The Dark,1,Lemony Snicket,1
4479,15790852,The Dark,1,Jon Klassen,1
4480,15727792,Chu's Day,1,Neil Gaiman,1
4480,15727792,Chu's Day,1,Adam Rex,1
4481,13260645,A Little Book of Sloth,0,Lucy Cooke,0
4482,17262290,Journey,0,Aaron Becker,1
4483,16250904,Unicorn Thinks He's Pretty Great,0,Bob Shea,0
4484,15818453,My Brother's Book,1,Maurice Sendak,0
4484,15818453,My Brother's Book,1,Stephen Greenblatt,0
4485,16650266,Count the Monkeys,1,Mac Barnett,1
4485,16650266,Count the Monkeys,1,Kevin Cornell,0
4486,15791063,Flora and the Flamingo,0,Molly Idle,1
4487,16285053,That Is Not a Good Idea!,0,Mo Willems,1
4488,15798648,The Matchbox Diary,1,Paul Fleischman,0
4488,15798648,The Matchbox Diary,1,Bagram Ibatoulline,0
4489,17333265,Mr. Tiger Goes Wild,0,Peter Brown,1
4490,15815400,Exclamation Mark,1,Amy Krouse Rosenthal,1
4490,15815400,Exclamation Mark,1,Tom Lichtenheld,1
4491,13792593,Open This Little Book,1,Jesse Klausmeier,0
4491,13792593,Open This Little Book,1,Suzy Lee,0
4492,14955390,On a Beam of Light: A Story of Albert Einstein,1,Jennifer Berne,0
4492,14955390,On a Beam of Light: A Story of Albert Einstein,1,Vladimir Radunsky,0
4493,17165875,Mr. Wuffles!,0,David Wiesner,0
4494,15814439,Mustache Baby,1,Bridget Heos,0
4494,15814439,Mustache Baby,1,Joy Ang,0
4495,17655209,Deck the Walls: A Wacky Christmas Carol,1,Erin Dealey,1
4495,17655209,Deck the Walls: A Wacky Christmas Carol,1,Nick Ward,0
4496,15953632,If You Want to See a Whale,1,Julie Fogliano,1
4496,15953632,If You Want to See a Whale,1,Erin E. Stead,1
4497,15926775,Sophie's Squash,1,Pat Zietlow Miller,0
4497,15926775,Sophie's Squash,1,Anne Wilsdorf,0
4498,13497818,The Casual Vacancy,0,J.K. Rowling,1
4499,12987977,Where We Belong,0,Emily Giffin,1
4500,12022079,Home Front,0,Kristin Hannah,1
4501,12852666,The Age of Miracles,0,Karen Thompson Walker,0
4502,13503109,This Is How You Lose Her,0,Junot Díaz,1
4503,12875258,Tell the Wolves I'm Home,0,Carol Rifka Brunt,0
4504,13538873,Mr. Penumbra's 24-Hour Bookstore,0,Robin Sloan,1
4505,11447921,Beautiful Ruins,0,Jess Walter,0
4506,13538552,Memoirs of an Imaginary Friend,0,Matthew Dicks,0
4507,10960383,A Grown-Up Kind of Pretty,0,Joshilyn Jackson,1
4508,13227454,The Unlikely Pilgrimage of Harold Fry,0,Rachel Joyce,0
4509,13330761,The Dog Stars,0,Peter Heller,0
4510,13438524,Flight Behavior,0,Barbara Kingsolver,1
4511,13057939,In the Shadow of the Banyan,0,Vaddey Ratner,0
4512,11529868,The Orphan Master's Son,0,Adam Johnson,0
4513,11092210,Running the Rift,0,Naomi Benaron,0
4514,11469379,A Walk Across the Sun,0,Corban Addison,0
4515,10756240,Telegraph Avenue,0,Michael Chabon,1
4516,12872236,Canada,0,Richard Ford,0
4517,13325079,Billy Lynn's Long Halftime Walk,0,Ben Fountain,0
4518,12837725,Gone Girl,0,Gillian Flynn,1
4519,11890813,Celebrity in Death,0,J.D. Robb,1
4520,12870486,11th Hour,1,James Patterson,1
4520,12870486,11th Hour,1,Maxine Paetro,0
4521,11367726,Defending Jacob,0,William Landay,0
4522,13513646,The Beautiful Mystery,0,Louise Penny,1
4523,13390528,The Fallen Angel,0,Daniel Silva,1
4524,13112023,One Breath Away,0,Heather Gudenkauf,1
4525,13148921,Bloodline,0,James Rollins,1
4526,13123877,Broken Harbor,0,Tana French,1
4527,12405126,The Limpopo Academy of Private Detection,0,Alexander McCall Smith,0
4528,12849385,The Innocent,0,David Baldacci,1
4529,12922320,Criminal,0,Karin Slaughter,1
4530,11165711,Guilty Wives,1,James Patterson,1
4530,11165711,Guilty Wives,1,David Ellis,0
4531,11737271,Stay Close,0,Harlan Coben,1
4532,11889938,Taken,0,Robert Crais,1
4533,13482355,Frozen Heat,0,Richard Castle,1
4534,13117308,Black List,0,Brad Thor,0
4535,13359069,A Wanted Man,0,Lee Child,1
4536,13330537,Garment of Shadows,0,Laurie R. King,1
4537,13256064,Phantom,1,Jo Nesbø,1
4537,13256064,Phantom,1,Don Bartlett,1
4538,13158800,The Light Between Oceans,0,M.L. Stedman,0
4539,13507212,Bring Up the Bodies,0,Hilary Mantel,1
4540,13508607,The Secret Keeper,0,Kate Morton,1
4541,11250053,The Snow Child,0,Eowyn Ivey,1
4542,11940907,Death of Kings,0,Bernard Cornwell,1
4543,13127599,The Shoemaker's Wife,0,Adriana Trigiani,0
4544,13623012,The Prisoner of Heaven,1,Carlos Ruiz Zafón,0
4544,13623012,The Prisoner of Heaven,1,Lucia Graves,0
4545,13056159,The Chaperone,0,Laura Moriarty,0
4546,12160906,The Sins of the Father,0,Jeffrey Archer,1
4547,13330603,The Sandcastle Girls,0,Chris Bohjalian,1
4548,12002819,The Flight of Gemma Hardy,0,Margot Livesey,0
4549,12693886,Half-Blood Blues,0,Esi Edugyan,0
4550,12931629,The Baker's Daughter,0,Sarah McCoy,0
4551,11890816,The Gods of Gotham,0,Lyndsay Faye,0
4552,12326644,The Kingmaker's Daughter,0,Philippa Gregory,1
4553,12959233,Winter of the World,0,Ken Follett,1
4554,12266595,The Healing,0,Jonathan Odell,0
4555,12384157,The Dressmaker,0,Kate Alcott,0
4556,10553215,The Second Empress: A Novel of Napoleon's Court,0,Michelle Moran,1
4557,13540215,The Orchardist,0,Amanda Coplin,0
4558,12106746,The Wind Through the Keyhole,0,Stephen King,1
4559,13589159,The Woman Who Died A Lot,0,Jasper Fforde,1
4560,15707526,The First Confessor,0,Terry Goodkind,1
4561,12891107,King of Thorns,0,Mark Lawrence,1
4562,12499290,The Blinding Knife,0,Brent Weeks,1
4563,12970162,The Traitor Queen,0,Trudi Canavan,1
4564,11801463,City of Dragons,0,Robin Hobb,1
4565,11774272,The Killing Moon,0,N.K. Jemisin,1
4566,12941033,Some Kind of Fairy Tale,0,Graham Joyce,0
4567,13239822,Alif the Unseen,0,G. Willow Wilson,1
4568,11515995,Bridge of Dreams,0,Anne Bishop,1
4569,10184855,Casket of Souls,0,Lynn Flewelling,0
4570,12174312,Percepliquis,0,Michael J. Sullivan,1
4571,11487807,Throne of the Crescent Moon,0,Saladin Ahmed,1
4572,12759057,The King's Blood,0,Daniel Abraham,0
4573,13548142,Cast in Peril,0,Michelle Sagara,1
4574,13578175,The Emperor's Soul,0,Brandon Sanderson,1
4575,13265092,Wards of Faerie,0,Terry Brooks,1
4576,13528362,Red Country,0,Joe Abercrombie,1
4577,13038833,Forge of Darkness,0,Steven Erikson,0
4578,11559200,Shadow of Night,0,Deborah Harkness,1
4579,12275680,Wicked Business,0,Janet Evanovich,1
4580,10599805,A Perfect Blood,0,Kim Harrison,1
4581,11480917,Fair Game,0,Patricia Briggs,1
4582,12348550,Timeless,0,Gail Carriger,1
4583,11336491,Shadow Heir,0,Richelle Mead,1
4584,12043770,Third Grave Dead Ahead,0,Darynda Jones,1
4585,12288282,Gunmetal Magic,0,Ilona Andrews,1
4586,10836728,The Rook,0,Daniel O'Malley,1
4587,12849320,Thirteen,0,Kelley Armstrong,1
4588,12383252,Kiss the Dead,0,Laurell K. Hamilton,1
4589,12700306,Tricked,0,Kevin Hearne,1
4590,12444166,Iced,0,Karen Marie Moning,1
4591,12381269,Deadlocked,0,Charlaine Harris,1
4592,13542786,Ashes of Honor,0,Seanan McGuire,1
4593,11337148,Sacrificial Magic,0,Stacia Kane,0
4594,11557982,By a Thread,0,Jennifer Estep,1
4595,11746102,Biting Cold,0,Chloe Neill,1
4596,13091829,The Reckoning,0,Alma Katsu,1
4597,12114440,Fury's Kiss,0,Karen Chance,1
4598,13147230,The Long Earth,1,Terry Pratchett,1
4598,13147230,The Long Earth,1,Stephen Baxter,1
4599,13453029,Wool Omnibus,0,Hugh Howey,1
4600,13055592,Redshirts,0,John Scalzi,1
4601,11099729,Star Wars: Darth Plagueis,0,James Luceno,0
4602,12040447,Shadows in Flight,0,Orson Scott Card,1
4603,12953520,Year Zero,0,Rob Reid,0
4604,13085609,The Janus Affair,1,Pip Ballantine,1
4604,13085609,The Janus Affair,1,Tee Morris,1
4605,12266560,Angelmaker,0,Nick Harkaway,1
4606,10772954,Alien Proliferation,0,Gini Koch,1
4607,12591698,Caliban’s War,0,James S.A. Corey,1
4608,13543136,Endgame,0,Ann Aguirre,1
4609,12952546,Deep Sky,0,Patrick Lee,1
4610,13542606,Kill Decision,0,Daniel Suarez,1
4611,12398719,Invincible,0,Jack Campbell,1
4612,12269981,A Rising Thunder,0,David Weber,1
4613,12377547,Blue Remembered Earth,0,Alastair Reynolds,0
4614,11830394,2312,0,Kim Stanley Robinson,1
4615,12998057,Captain Vorpatril's Alliance,0,Lois McMaster Bujold,1
4616,15698799,Incursion,0,Aleksandr Voinov,0
4617,13528419,The Hydrogen Sonata,0,Iain M. Banks,0
4618,13536860,Fifty Shades Freed,0,E.L. James,1
4619,13451045,Bared to You,0,Sylvia Day,1
4620,10993282,Lover Reborn,0,J.R. Ward,1
4621,12716613,The Witness,0,Nora Roberts,1
4622,7039218,Once Burned,0,Jeaniene Frost,1
4623,15775781,On Dublin Street,0,Samantha Young,1
4624,12820360,Edenbrooke,0,Julianne Donaldson,1
4625,15816413,Gabriel's Rapture,0,Sylvain Reynard,1
4626,13448656,Motorcycle Man,0,Kristen Ashley,1
4627,10790516,Lothaire,0,Kresley Cole,1
4628,15704001,Seduction and Snacks,0,Tara Sivec,1
4629,13486122,The Marriage Bargain,0,Jennifer Probst,0
4630,9995135,The Darkest Seduction,0,Gena Showalter,1
4631,12647642,Love Unrehearsed,0,Tina Reber,0
4632,11294214,Darker After Midnight,0,Lara Adrian,1
4633,12925200,A Night Like This,0,Julia Quinn,1
4634,13612739,Seduced in the Dark,0,C.J. Roberts,0
4635,13420351,Shattered Glass,0,Dani Alexander,0
4636,11235783,About That Night,0,Julie James,1
4637,15762657,Seducing Cinderella,0,Gina L. Maxwell,0
4638,13281368,The Twelve,0,Justin Cronin,1
4639,13154933,Odd Apocalypse,0,Dean Koontz,1
4640,13442031,On Demon Wings,0,Karina Halle,1
4641,11806716,Blackout,0,Mira Grant,1
4642,12099550,Nocturnal,0,Scott Sigler,1
4643,12924261,This Book Is Full of Spiders,1,David Wong,1
4643,12924261,This Book Is Full of Spiders,1,Jason Pargin,1
4644,11956929,Stay Awake,0,Dan Chaon,1
4645,12173462,White Horse,0,Alex Adams,0
4646,12695591,"Red, White, and Blood",0,Christopher Farnsworth,1
4647,11641612,Edge of Dark Water,0,Joe R. Lansdale,0
4648,12981174,Talulla Rising,0,Glen Duncan,1
4649,15884474,Alive in a Dead World,0,Mark Tufo,0
4650,15062217,14,0,Peter Clines,1
4651,12024990,Assassin's Code,0,Jonathan Maberry,1
4652,13051355,Monster Hunter Legion,0,Larry Correia,1
4653,12944651,Blackbirds,0,Chuck Wendig,1
4654,15773951,"I, Zombie",0,Hugh Howey,1
4655,13528381,Breed,0,Chase Novak,0
4656,13606988,The Void,0,Brett J. Talley,1
4657,13279700,The Croning,0,Laird Barron,0
4658,12262741,Wild: From Lost to Found on the Pacific Crest Trail,0,Cheryl Strayed,1
4659,12958655,Paris in Love,0,Eloisa James,1
4660,13414676,The End of Your Life Book Club,0,Will Schwalbe,0
4661,15814872,No Easy Day: The Firsthand Account of the Mission That Killed Osama Bin Laden,1,Mark Owen,0
4661,15814872,No Easy Day: The Firsthand Account of the Mission That Killed Osama Bin Laden,1,Kevin Maurer,0
4662,13230263,Mrs. Kennedy and Me: An Intimate Memoir,1,Clint Hill,1
4662,13230263,Mrs. Kennedy and Me: An Intimate Memoir,1,Lisa McCubbin,0
4663,13529055,Mortality,0,Christopher Hitchens,0
4664,12475019,Some Assembly Required: A Journal of My Son's First Son,1,Anne Lamott,1
4664,12475019,Some Assembly Required: A Journal of My Son's First Son,1,Sam Lamott,0
4665,13532186,Joseph Anton: A Memoir,0,Salman Rushdie,1
4666,13069213,"Yes, Chef",1,Veronica Chambers,1
4666,13069213,"Yes, Chef",1,Marcus Samuelsson,0
4667,13096280,"Prague Winter: A Personal Story of Remembrance and War, 1937-1948",0,Madeleine K. Albright,1
4668,13513092,Life After Death,0,Damien Echols,0
4669,12453610,January First: A Child's Descent into Madness and Her Father's Struggle to Save Her,0,Michael Schofield,0
4670,11922297,"Heaven Is Here: An Incredible Story of Hope, Triumph, and Everyday Joy",0,Stephanie Nielson,0
4671,13547241,Unorthodox: The Scandalous Rejection of My Hasidic Roots,0,Deborah Feldman,0
4672,12265209,Revolution 2.0: The Power of the People Is Greater Than the People in Power: A Memoir,0,Wael Ghonim,0
4673,13586786,Waging Heavy Peace: A Hippie Dream,0,Neil Young,0
4674,11995710,Bloom: Finding Beauty in the Unexpected--A Memoir,0,Kelle Hampton,0
